id_user;date;action;table_insert;id_ligne;champs;detail
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3816775356550;prix;2.38
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;334437214144;prix;2.14
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4941259205318;prix;3.93
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;150936373011;prix;3.93
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9938840791610;prix;3.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3332051923954;prix;02.02
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5957892374360;prix;3.27
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;280444606942;prix;3.23
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2045670377487;prix;2.65
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;901789316391;prix;2.98
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3192683967039;prix;02.09
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4819413989517;prix;3.8
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1835735955021;prix;3.8
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9513656922924;prix;2
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9735322474753;prix;1.93
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3889036506846;prix;5.23
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2921309662961;prix;2.32
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4957897195173;prix;03.07
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8618014112092;prix;4.4
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8503338420171;prix;3.44
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4545722258073;prix;0.98
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;469017675796;prix;1.12
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5725332176790;prix;0.96
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6384924841658;prix;01.06
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5632269437594;prix;12.06
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4459144783136;prix;2.2
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8212788438752;prix;9.73
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3558887263051;prix;3.77
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2880065843830;prix;2.93
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2413258473634;prix;2.15
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4410361135035;prix;2.4
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4295555173566;prix;5.1
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3570568435454;prix;51.75
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2658313299773;prix;0.7
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7468565395597;prix;1.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7403924239313;prix;2.4
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1647241780666;prix;6.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1175754953799;prix;3.8
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6553851137284;prix;3.8
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4370106801245;prix;23
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5090454116699;prix;3.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9906918414006;prix;2
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4546901178030;prix;22
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4785497993527;prix;24
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7620431849233;prix;4.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6267890572296;prix;3.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4863621596730;prix;24
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6060669649620;prix;3.6
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9759872129298;prix;5.7
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2704202726916;prix;19.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7070888028700;prix;5.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4983367897056;prix;3.6
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7471922695953;prix;4.7
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1999583986158;prix;3.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6718945723857;prix;3
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5149820412823;prix;1.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3568708113008;prix;2.55
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9477112687753;prix;1.1
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5609479175085;prix;2.45
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;134209117439;prix;1.25
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2269556894428;prix;02.07
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2232067566768;prix;02.03
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4263627626716;prix;3.38
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9529529561971;prix;2.12
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3188928859518;prix;2.79
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4970111489136;prix;2.91
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;121382153787;prix;2.39
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7628699185907;prix;2.45
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5548273791217;prix;3.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6992762376148;prix;5.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7725054648526;prix;3.64
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1547167201482;prix;2.89
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3691840956243;prix;3.6
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6669978129219;prix;3.85
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7997719171506;prix;6.25
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8244761092156;prix;4.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8291139020647;prix;7.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1622214783890;prix;13.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4770695228082;prix;13.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7259520166383;prix;8.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6163787701787;prix;9.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8648267621081;prix;5.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4391797938848;prix;5.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5691775562427;prix;5.81
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3005948191164;prix;4.38
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3460498125451;prix;12.58
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9202293533993;prix;14.28
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3749803575513;prix;14.48
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;33905340052;prix;9.63
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2623764885161;prix;13.12
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4722850083036;prix;4.42
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4945947797657;prix;2.92
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4901899388808;prix;12.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2381186680231;prix;6.79
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2574616771976;prix;6.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;197044976912;prix;7.72
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8553395402611;prix;2.4
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4115245963940;prix;5.55
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;747847659766;prix;9.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7836799834346;prix;6.62
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4596801977741;prix;13.92
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3182033246185;prix;11.98
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;267814064384;prix;2.68
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6102449000162;prix;2.85
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4462875396378;prix;6.89
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;162461356853;prix;9.22
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3799000030633;prix;3.95
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;890653183789;prix;1.55
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7213196585942;prix;03.05
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5409348426757;prix;2.49
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;495049427041;prix;2.55
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1446461341691;prix;6.55
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2954302671378;prix;2.75
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9810294755720;prix;6
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7584854650019;prix;4.37
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4543939627805;prix;3.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6322500339495;prix;5.79
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7300728275055;prix;3.35
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3150839940993;prix;11.27
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5505296329470;prix;4.62
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7287537447080;prix;7.88
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3865253112878;prix;8.46
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1014696103833;prix;7.15
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5006421570758;prix;11.75
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8967617079936;prix;9.95
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8628434402119;prix;7.68
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6718915518067;prix;2.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6319687673925;prix;6.63
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4647206688963;prix;3.29
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4739793737886;prix;5.38
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9102676039511;prix;4.53
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1834965510065;prix;6.8
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5217697989748;prix;4.49
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2728993373642;prix;5.23
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7614322647883;prix;11.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5775831834528;prix;7.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7764164912350;prix;7.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9615133114892;prix;4.88
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1324876967879;prix;13.52
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;252000039959;prix;2.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3035094369404;prix;5.49
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9192426175124;prix;10.59
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7547420851408;prix;12.01
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4518175473333;prix;12.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5802712445847;prix;16.72
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;787416647962;prix;16.35
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8966881478894;prix;12.29
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5655883936694;prix;6.95
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8900077080404;prix;4.75
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2426275200631;prix;5.25
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3400026899272;prix;04.05
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8863369695491;prix;3.33
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1364053001585;prix;3.59
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9904779403479;prix;4.59
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3624786929985;prix;4.19
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3360667581694;prix;4.35
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1119172798214;prix;3.49
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1748001127744;prix;2.89
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6110955780866;prix;2.75
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;600926091541;prix;4.39
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;639832393854;prix;8.49
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9950422759527;prix;24.29
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7182000560940;prix;10.39
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6189780002643;prix;4.69
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1109224892974;prix;2.69
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6907675490043;prix;6.89
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2262496222955;prix;8.52
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5701435218243;prix;4.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6353902678164;prix;11.89
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6634006478195;prix;08.08
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1925505763575;prix;6.45
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3790684281424;prix;3.95
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7479517885995;prix;3.69
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1637702840163;prix;3.32
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8106743925699;prix;5.49
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5864500846588;prix;4.29
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3926423334860;prix;6.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3950572785415;prix;4.25
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2811559669507;prix;21.89
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8833720870213;prix;4.15
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5510559064077;prix;4.19
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3747994309899;prix;4.29
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5059955670489;prix;7.49
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7920870744549;prix;5.75
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4869274294665;prix;10.32
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4159512271743;prix;6.92
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6833477705457;prix;5.98
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7540784936614;prix;14.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2872617077236;prix;6.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2522332192972;prix;16.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6553075303771;prix;13.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9574187835694;prix;9.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4343510804839;prix;9.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7336562414671;prix;31.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1434852576530;prix;15.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3474477192160;prix;9.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9574641729592;prix;19.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2329937901725;prix;6.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8699964775630;prix;2.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1147343023041;prix;21.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6451027850434;prix;16.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;623573674083;prix;12.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3877039543975;prix;14.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1924622050349;prix;7.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4856246741015;prix;10.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8766450007595;prix;9.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4316125907046;prix;12.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1698363492281;prix;11.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1806348545185;prix;6.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7355613778712;prix;10.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;755015801603;prix;13.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7272502979877;prix;13.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;518563359727;prix;13.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5259818622990;prix;20.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8209311807751;prix;20.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4651593631728;prix;9.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3781546346602;prix;15.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7092999412951;prix;11.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9447441897552;prix;11.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;239028133326;prix;14.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;208778276011;prix;14.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2148632339290;prix;14.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8151528194384;prix;9.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3208631781656;prix;5.95
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1889536392732;prix;7.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6554927485256;prix;7.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6753841650006;prix;9.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9473510318092;prix;12.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7087171850457;prix;9.7
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9559942138975;prix;7.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4219278039051;prix;4.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5668641366402;prix;4.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8060158880621;prix;8.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2196573414656;prix;4.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2346792624707;prix;5.95
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1987784879907;prix;13.2
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9407763228341;prix;13.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3397832829156;prix;13.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3681312608285;prix;8.75
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9600189955798;prix;14.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9789610969699;prix;13.25
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2513786818028;prix;8.75
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7915838428856;prix;8.75
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1709311869812;prix;11.75
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7887936558448;prix;9.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4792213390272;prix;14.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;340715259445;prix;14.99
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3032215319629;prix;10.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7606741630209;prix;8.75
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1368174723512;prix;13.25
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2559941042853;prix;13.25
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3660679724971;prix;13.25
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3656210704911;prix;4.1
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;337711952528;prix;2.7
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;8630403674725;prix;10.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3962236272413;prix;3.7
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9345299729219;prix;3.25
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9321461367508;prix;5.15
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;9451434320353;prix;2.75
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7442018714952;prix;20.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7269337352862;prix;17.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3549991924770;prix;9.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6954158651853;prix;07.09
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5301004517059;prix;5.29
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;488956091994;prix;5.29
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3462128426004;prix;21.3
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6068951847981;prix;6.75
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7084977056744;prix;9.95
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;1585682592508;prix;23.9
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7276942094076;prix;9.95
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;4284735084455;prix;5.89
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;5747755743337;prix;5.79
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;3998452632969;prix;6.95
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;217346108612;prix;6.95
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;772813944747;prix;2.2
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7771762215223;prix;8.2
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;7049526261087;prix;5.4
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6594436588304;prix;6.5
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;2454517009945;prix;16.25
08c8b678f8e6f0caz05880ef4ebba10az;45518;UPDATE;Produits;6423877099420;prix;15.5
