,id_user,date,action,table_insert,id_ligne,champs,detail
269,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2211588991397,prix,3.26
270,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9943279531403,prix,7.01
271,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9169313790981,prix,5.45
272,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8154752108424,prix,2.19
273,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8909596647102,prix,4.05
274,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9739214086968,prix,3.39
275,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3563118741127,prix,3.65
276,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1824317247808,prix,2.69
277,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1362614311848,prix,1.79
278,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7293749308657,prix,3.34
279,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7079773442397,prix,4.34
280,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8847551446,prix,4.19
281,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8277607395637,prix,5.73
282,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1630292661464,prix,4.61
283,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6017639879357,prix,4.57
284,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5610427566162,prix,1.56
285,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2853403640099,prix,1.06
286,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,536435602312,prix,1.82
287,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7400908832485,prix,1.42
288,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3687272121050,prix,2.26
289,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8009011711384,prix,2.75
290,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8781924513161,prix,1
291,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2228683542576,prix,1.05
292,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2746263853684,prix,2.99
293,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5206026772390,prix,2.09
294,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3943316368500,prix,4.25
295,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1152801551419,prix,1.65
296,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1060868138582,prix,1.45
297,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6972534318631,prix,1.85
298,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5823150632339,prix,1.06
299,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3816775356550,prix,2.38
300,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,334437214144,prix,2.14
301,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4941259205318,prix,3.93
302,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,150936373011,prix,3.93
303,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9938840791610,prix,3.99
304,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3332051923954,prix,2.02
305,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5957892374360,prix,3.27
306,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,280444606942,prix,3.23
307,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2045670377487,prix,2.65
308,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,901789316391,prix,2.98
309,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3192683967039,prix,2.09
310,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4819413989517,prix,3.08
311,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1835735955021,prix,3.08
312,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9513656922924,prix,2
313,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9735322474753,prix,1.93
314,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3889036506846,prix,5.23
315,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2921309662961,prix,2.32
316,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4957897195173,prix,3.07
317,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8618014112092,prix,4.04
318,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8503338420171,prix,3.44
319,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4545722258073,prix,0.98
320,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,469017675796,prix,1.12
321,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5725332176790,prix,0.96
322,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6384924841658,prix,1.06
323,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5632269437594,prix,12.06
324,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4459144783136,prix,2.02
325,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8212788438752,prix,9.73
326,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3558887263051,prix,3.77
327,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2880065843830,prix,2.93
328,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2413258473634,prix,2.15
329,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4410361135035,prix,2.04
330,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4295555173566,prix,5.01
331,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3570568435454,prix,51.75
332,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2658313299773,prix,0.7
333,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7468565395597,prix,1.09
334,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7403924239313,prix,2.04
335,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1647241780666,prix,6.09
336,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1175754953799,prix,3.08
337,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6553851137284,prix,3.08
338,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4370106801245,prix,23
339,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5090454116699,prix,3.05
340,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9906918414006,prix,2
341,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4546901178030,prix,22
342,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4785497993527,prix,24
343,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7620431849233,prix,4.05
344,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6267890572296,prix,3.09
345,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4863621596730,prix,24
346,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6060669649620,prix,3.06
347,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9759872129298,prix,5.07
348,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2704202726916,prix,19.09
349,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7070888028700,prix,5.05
350,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4983367897056,prix,3.06
351,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7471922695953,prix,4.07
352,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1999583986158,prix,3.05
353,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6718945723857,prix,3
354,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5149820412823,prix,1.99
355,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3568708113008,prix,2.55
356,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9477112687753,prix,1.01
357,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5609479175085,prix,2.45
358,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,134209117439,prix,1.25
359,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2269556894428,prix,2.07
360,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2232067566768,prix,2.03
361,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4263627626716,prix,3.38
362,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9529529561971,prix,2.12
363,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3188928859518,prix,2.79
364,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4970111489136,prix,2.91
365,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,121382153787,prix,2.39
366,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7628699185907,prix,2.45
367,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5548273791217,prix,3.05
368,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6992762376148,prix,5.05
369,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7725054648526,prix,3.64
370,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1547167201482,prix,2.89
371,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3691840956243,prix,3.06
372,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6669978129219,prix,3.85
373,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7997719171506,prix,6.25
374,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8244761092156,prix,4.99
375,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8291139020647,prix,7.99
376,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1622214783890,prix,13.99
377,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4770695228082,prix,13.99
378,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7259520166383,prix,8.99
379,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6163787701787,prix,9.99
380,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8648267621081,prix,5.99
381,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4391797938848,prix,5.99
382,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5691775562427,prix,5.81
383,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3005948191164,prix,4.38
384,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3460498125451,prix,12.58
385,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9202293533993,prix,14.28
386,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3749803575513,prix,14.48
387,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,33905340052,prix,9.63
388,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2623764885161,prix,13.12
389,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4722850083036,prix,4.42
390,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4945947797657,prix,2.92
391,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4901899388808,prix,12.99
392,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2381186680231,prix,6.79
393,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2574616771976,prix,6.99
394,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,197044976912,prix,7.72
395,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8553395402611,prix,2.04
396,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4115245963940,prix,5.55
397,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,747847659766,prix,9.99
398,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7836799834346,prix,6.62
399,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4596801977741,prix,13.92
400,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3182033246185,prix,11.98
401,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,267814064384,prix,2.68
402,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6102449000162,prix,2.85
403,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4462875396378,prix,6.89
404,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,162461356853,prix,9.22
405,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3799000030633,prix,3.95
406,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,890653183789,prix,1.55
407,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7213196585942,prix,3.05
408,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5409348426757,prix,2.49
409,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,495049427041,prix,2.55
410,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1446461341691,prix,6.55
411,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2954302671378,prix,2.75
412,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9810294755720,prix,6
413,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7584854650019,prix,4.37
414,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4543939627805,prix,3.99
415,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6322500339495,prix,5.79
416,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7300728275055,prix,3.35
417,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3150839940993,prix,11.27
418,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5505296329470,prix,4.62
419,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7287537447080,prix,7.88
420,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3865253112878,prix,8.46
421,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1014696103833,prix,7.15
422,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5006421570758,prix,11.75
423,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8967617079936,prix,9.95
424,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8628434402119,prix,7.68
425,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6718915518067,prix,2.99
426,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6319687673925,prix,6.63
427,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4647206688963,prix,3.29
428,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4739793737886,prix,5.38
429,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9102676039511,prix,4.53
430,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1834965510065,prix,6.08
431,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5217697989748,prix,4.49
432,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2728993373642,prix,5.23
433,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7614322647883,prix,11.99
434,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5775831834528,prix,7.99
435,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7764164912350,prix,7.99
436,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9615133114892,prix,4.88
437,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1324876967879,prix,13.52
438,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,252000039959,prix,2.99
439,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3035094369404,prix,5.49
440,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9192426175124,prix,10.59
441,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7547420851408,prix,12.01
442,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4518175473333,prix,12.99
443,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5802712445847,prix,16.72
444,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,787416647962,prix,16.35
445,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8966881478894,prix,12.29
446,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5655883936694,prix,6.95
447,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8900077080404,prix,4.75
448,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2426275200631,prix,5.25
449,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3400026899272,prix,4.05
450,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8863369695491,prix,3.33
451,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1364053001585,prix,3.59
452,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9904779403479,prix,4.59
453,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3624786929985,prix,4.19
454,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3360667581694,prix,4.35
455,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1119172798214,prix,3.49
456,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1748001127744,prix,2.89
457,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6110955780866,prix,2.75
458,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,600926091541,prix,4.39
459,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,639832393854,prix,8.49
460,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9950422759527,prix,24.29
461,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7182000560940,prix,10.39
462,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6189780002643,prix,4.69
463,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1109224892974,prix,2.69
464,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6907675490043,prix,6.89
465,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2262496222955,prix,8.52
466,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5701435218243,prix,4.05
467,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6353902678164,prix,11.89
468,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6634006478195,prix,8.08
469,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1925505763575,prix,6.45
470,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3790684281424,prix,3.95
471,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7479517885995,prix,3.69
472,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1637702840163,prix,3.32
473,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8106743925699,prix,5.49
474,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5864500846588,prix,4.29
475,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3926423334860,prix,6.99
476,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3950572785415,prix,4.25
477,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2811559669507,prix,21.89
478,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8833720870213,prix,4.15
479,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5510559064077,prix,4.19
480,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3747994309899,prix,4.29
481,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5059955670489,prix,7.49
482,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7920870744549,prix,5.75
483,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4869274294665,prix,10.32
484,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4159512271743,prix,6.92
485,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6833477705457,prix,5.98
486,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7540784936614,prix,14.99
487,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2872617077236,prix,6.99
488,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2522332192972,prix,16.99
489,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6553075303771,prix,13.99
490,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9574187835694,prix,9.99
491,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4343510804839,prix,9.99
492,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7336562414671,prix,31.99
493,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1434852576530,prix,15.99
494,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3474477192160,prix,9.99
495,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9574641729592,prix,19.99
496,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,2329937901725,prix,6.99
497,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8699964775630,prix,2.99
498,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1147343023041,prix,21.99
499,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,6451027850434,prix,16.99
500,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,623573674083,prix,12.99
501,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3877039543975,prix,14.99
502,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1924622050349,prix,7.99
503,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4856246741015,prix,10.99
504,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8766450007595,prix,9.99
505,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4316125907046,prix,12.05
506,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1698363492281,prix,11.09
507,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,1806348545185,prix,6.09
508,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7355613778712,prix,10.05
509,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,755015801603,prix,13.99
510,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7272502979877,prix,13.99
511,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,518563359727,prix,13.99
512,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,5259818622990,prix,20.99
513,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,8209311807751,prix,20.99
514,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,4651593631728,prix,9.99
515,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,3781546346602,prix,15.99
516,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,7092999412951,prix,11.99
517,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,9447441897552,prix,11.99
518,08c8b678f8e6f0caz05880ef4ebba10az,2024-08-14,UPDATE,Produits,239028133326,prix,14.05
