id_bdd;customer_id;id_employe;ean;date_achat;id_ticket
OX820F78L16MW4N36Y1HJP6FYEZY52Y7AVJ;CUST-F3G3I1IY1H17;342281771d02d2096972e38e78e7d6bd;6718945723857;45518;t_3583
BZRMDD90S2ARELBLDUPS3WVSDLA9GWGYS6R;CUST-R73BGR7BTP8E;c495d16c3108a11ac8318269a85e9706;6594624827333;45518;t_2424
C28QXCSURZR7HJZ9E2ISNBJLE8BO6CKV1SK;CUST-XXZMEWU36RJ3;37c6a856b2e14217855d808fbc8e56a7;1837239448671;45518;t_4577
O87GOKP8HX9S2TYJ4B1G8PGZL9JMGY4HYE3;CUST-VKDJ1FMF7ABA;f491076a1ff2d873ebea809c11144542;539835742752;45518;t_3484
BUGRF8YXJI2HZMMMX1T8KAUE35OVTM65RMG;CUST-EQNMEA6Y34V9;9f29007d63c46217deeb64efc81eba9e;608385863272;45518;t_2914
4EWUTJP50VZQ1J5W26SXVY9FVI2YFQ3I4BX;CUST-UNMD6VAWRCHX;faa8bfc560cae9451761b38ff37e6ee9;8489436351190;45518;t_3837
T315ZOUXN3YT4RSW7GXCRGLKTK62YPSG4WQ;CUST-4R0X5VWVS56H;91db02c3032e5a9fcfc581422c44398a;1083138369952;45518;t_3423
27VUOJCC2KFGYVQJJ49PNAQV6L0JGMVA6ZJ;CUST-NXFYCND6FKEK;faa8bfc560cae9451761b38ff37e6ee9;4663574961136;45518;t_247
RA8ORFHBECYUSVZR1WJR69Z3UJBHJFB59LN;CUST-0SIPVAIPXAT6;528c733809cb51a3634befb260b5d243;7178185299854;45518;t_636
NLB5HOBEZ37783MS5572C199M5FPPN4LCR5;CUST-LDTNLBJTV3PN;1c1d83678cc463b52366dae07cd14c8a;78213268374;45518;t_1059
MEJKCNQ4H1PLAX4YY6WFHTOELARDO7OZMSC;CUST-6WR8LQBIU4JO;9f29007d63c46217deeb64efc81eba9e;7339656630363;45518;t_407
Y3AOTEX8NPASE9G3V987BAEBMW90BANG52D;CUST-GHUURYR8H27Z;c495d16c3108a11ac8318269a85e9706;8113617455377;45518;t_4123
25314DURYP3LBKH6029P0NWFQ1MQRI7HQZB;CUST-TSCC5T8Z83WR;78524bb1fe1d5078c33113ddc6ca8f7b;1523427540429;45518;t_1553
6GPXDBABNMZ9E1DHNOV51QOUU083FCZBZ4R;CUST-GCFSCBLQQBEK;e01e752175e05f00c8314ccb8da4c418;5218789659550;45518;t_1821
YH7LKN6LFGG0RD7TW6089RJBME9UD384NNW;CUST-715P1Z141UAQ;dd595f0f0b3400df2908f0be7723dad4;4895318047257;45518;t_2406
6LEL55C4M67JA753IJVKZ7SHOGXVJL9P5SD;CUST-N3FHWRHSX64Z;528c733809cb51a3634befb260b5d243;6999722903856;45518;t_935
Z015O88YF9ZPIFVTCJQSLCQT7EYVP1NQSK0;CUST-R8NEEKUF0ESX;af969b090723911e6fd12c8da3b714ad;9733927959288;45518;t_1132
PWVG4Z13CZT7LKV69Z4B9G45X5WC6EXKQV4;CUST-R8NEEKUF0ESX;af969b090723911e6fd12c8da3b714ad;853915402366;45518;t_1132
RPX6BNPGHPF2PAAHZZAWTJKUPFBNWOY59O3;CUST-LX45XN1R3Y9I;6d0cd9c04db768e471c92be478c88a32;2548062911895;45518;t_2076
T2A8J0W1KGV91CLXLSV5F5RM9ZSZA77RICV;CUST-QVSTOI7DC7TG;4efc10ff0f86c772d9949b490eb99ad3;9330966058655;45518;t_3740
SMPUVJJNI4F9HOPQ81XA9RR4L9INNCDQAWV;CUST-3BN0O04Y5ANL;803d880af14752773f6225d55f3bc5b4;8448292656621;45518;t_1690
N6002CJDN20CEKDDIQT7Z5OHIWK0L9BC8JD;CUST-DU2L70OFT3AF;3084187cfabdb2a7de260f4387241ccc;8733160619725;45518;t_1076
RTOIRV5OLZXQH21GIN4I79ZYSE4J8OMWBGX;CUST-RMFSSYN10H50;8d1001fbad3d2a60ff7530600ed5d55e;7937342169972;45518;t_1973
8SS9ECHHEUQSDWH78V1VF2ASFASX5DPY1OR;CUST-DU2L70OFT3AF;3084187cfabdb2a7de260f4387241ccc;3992372814916;45518;t_1076
D34TFM3QDUYEQ3LQARHS2NS7HACIMXWGFEQ;CUST-DU2L70OFT3AF;3084187cfabdb2a7de260f4387241ccc;9149915364030;45518;t_1076
1X3XXVOGM7BUP2QVUX0YLZAM6DVFXPP29EQ;CUST-6PHAZO91QO9S;528c733809cb51a3634befb260b5d243;8876888821608;45518;t_4301
O61PTNK1RLAO35TFE9VSN5K14NST8NGDK29;CUST-6PHAZO91QO9S;528c733809cb51a3634befb260b5d243;3877424525558;45518;t_4301
0YZ7UVCKBPD55XDMAJVW5FR627EBF398PMW;CUST-7UBWPYD9DH1Z;91db02c3032e5a9fcfc581422c44398a;7380643083500;45518;t_3682
2T5NCYCS6MFK8LPUHCHMFKOQ6F9FN12UD1K;CUST-7UBWPYD9DH1Z;91db02c3032e5a9fcfc581422c44398a;9832903322000;45518;t_3682
UH9PM4SNCJ7IND8PT9MNCM81J0L0M5V4TUA;CUST-5TZ4HZRQIHIH;37c6a856b2e14217855d808fbc8e56a7;2188337247299;45518;t_4767
KE1XUJ8RSDGIXC231ZTYPGODAJ2WYMTH2BK;CUST-PT2NXSELQPSV;ccebbeb4d1c9ccf593c4308cef110237;6725155354826;45518;t_3066
7A4GWWA84UM0OSSBGTEGEWVNKGICEJ99BCZ;CUST-F6U0D13NQ95U;a7ada0770091e838e3dcd45265282820;2435567855975;45518;t_4610
B3698R3HBTXH1PFG26TFWHINVJ7SS8Z176Q;CUST-PT2NXSELQPSV;ccebbeb4d1c9ccf593c4308cef110237;6295602184524;45518;t_3066
ODO45MIFNO5I5OVTCGYUM1QMXTBS2NGBBPR;CUST-5TZ4HZRQIHIH;37c6a856b2e14217855d808fbc8e56a7;8114751503451;45518;t_4767
I5K81JFOMXFXXG0M4SYSN46R4WZHHZWE07J;CUST-NO5YQ0QFBNJJ;8f01946521386e040e94d44bbd945671;1898827370282;45518;t_1397
IF3T5VA7SZROCL67798K7AJAV16RXNQ6V6H;CUST-XN7ARAA6VBUW;78524bb1fe1d5078c33113ddc6ca8f7b;1899221834272;45518;t_3677
LNXTAYC0GK4DIR2NQYSPVXXYBKB5KKULJLA;CUST-J53CUCZ02HKB;2477db17c02f512ebc4b20f01a7edb55;6362794865353;45518;t_1681
VBRLXZ9LHNQSHM3ANX7DDCNWJA1MYFNJHUI;CUST-J53CUCZ02HKB;2477db17c02f512ebc4b20f01a7edb55;7138827802969;45518;t_1681
RRKACE4YMT0KD7TJ6DT0QQYA6608GTI5BL7;CUST-J3E3T2CSV733;91db02c3032e5a9fcfc581422c44398a;9805717943964;45518;t_4512
KDCSDRIMXGSEN67VK442OH2JUCDDSHD1TCG;CUST-J53CUCZ02HKB;2477db17c02f512ebc4b20f01a7edb55;4607812552994;45518;t_1681
Q6IHGU8165PGXMJUG1WN2VT8TMZ0YE9XCT1;CUST-XN7ARAA6VBUW;78524bb1fe1d5078c33113ddc6ca8f7b;8604401063549;45518;t_3677
5257N9CN6UZ1IZWZCE7WAXO4KSYE4RS4IY5;CUST-J53CUCZ02HKB;2477db17c02f512ebc4b20f01a7edb55;4034357779972;45518;t_1681
WV6GBWZVU3KWUGW5UDEP77RZM9UN8PVV5E0;CUST-J53CUCZ02HKB;2477db17c02f512ebc4b20f01a7edb55;9456564856963;45518;t_1681
YRIYPK0711I3GBF0TSK82Z4KFP5UCIIWL40;CUST-LC7QN1FXEO5B;e2107857114936ec4800f52684dee59f;6081404315081;45518;t_2382
686B34PVV5CIZAHWXOL7PV6OSKFIJWOF1TO;CUST-J3E3T2CSV733;91db02c3032e5a9fcfc581422c44398a;3163612827608;45518;t_4512
V1ZHSXQ4U26EC11O2BZE623TZYOT498HTFQ;CUST-XN7ARAA6VBUW;78524bb1fe1d5078c33113ddc6ca8f7b;2346486706011;45518;t_3677
7PHXECFADE0LFTRVZ7X87KF1HLDNG88IF37;CUST-WSBGFB8R1REM;a0c9a3c869310ffbf3eb6ac24b9a19be;3117235134950;45518;t_1161
MJQ375WKTEOFNEUN112A1CQVTOVT6KBOEZA;CUST-QL16SGWJTKTN;afb0ad3a096ceea09662ee8692cd5711;854177059894;45518;t_2845
TCVTHSRRMMKRN3W0MALJG5M4Z1LLNWBTJI8;CUST-WSBGFB8R1REM;a0c9a3c869310ffbf3eb6ac24b9a19be;3681312608285;45518;t_1161
UL5HDJS8PJBZOIA3B7JWL8QXLOONJGS68E3;CUST-LC7QN1FXEO5B;e2107857114936ec4800f52684dee59f;9754817786364;45518;t_2382
FDB8TKFWTYMDZY31H8LIZ1IOJO1RAH6YWRH;CUST-6GCPL56GYVRN;78524bb1fe1d5078c33113ddc6ca8f7b;3577341239590;45518;t_937
Z0M6V75C2NVE5RKD6UABVC4RO8C5XOPK4R8;CUST-6GCPL56GYVRN;78524bb1fe1d5078c33113ddc6ca8f7b;6689521754493;45518;t_937
05EDUOCL7FEMLD9E93Z9FZG2ENP83P77EKQ;CUST-LST2J0NG2R5A;0859b70a9ca905a870bfccc5f8440ba1;1132531386271;45518;t_866
KEYL4AXZQGLUSFAVUW7FUIB2MCJ5YX0FKVA;CUST-LST2J0NG2R5A;0859b70a9ca905a870bfccc5f8440ba1;6325631158393;45518;t_866
C50YSQ49M6FD5PJM5EORYQ6OL54DPT84BEG;CUST-LST2J0NG2R5A;0859b70a9ca905a870bfccc5f8440ba1;9024791074507;45518;t_866
DIC07CUYOTUEPCX4Q5OVPYG3EM6DAG8SACK;CUST-VCPMTYMM7LSI;ddd71713c762283afb67295522774546;4372315243824;45518;t_1944
G4OQYC9FCGOFVGCIREA38NK89U7RXI9QMBC;CUST-TMD3OCVKDZUP;faa8bfc560cae9451761b38ff37e6ee9;6679862925642;45518;t_3509
HPIYI17JYIH7HELHGEFC2IGH4HB45NGZXCC;CUST-TMD3OCVKDZUP;faa8bfc560cae9451761b38ff37e6ee9;5454568373754;45518;t_3509
N0BIS6FR26UO59ZFV2DM2QWSDK3ES2XFPZV;CUST-TMD3OCVKDZUP;faa8bfc560cae9451761b38ff37e6ee9;9119146786216;45518;t_3509
BG98T2J2CIULOJ6TL8UO65PU8S4QS6AQ76K;CUST-TMD3OCVKDZUP;faa8bfc560cae9451761b38ff37e6ee9;6030575653886;45518;t_3509
VRAOFM35U2XGVREDPLQH0SR9LVK5KG4Z3TD;CUST-NAD626BID1BJ;d0921ae8a5b09f5d33e7c405943625d7;1463744115834;45518;t_2729
YC0ZA1P5OT9I9C2DDD6FHUUANWEQ42RF571;CUST-TMD3OCVKDZUP;faa8bfc560cae9451761b38ff37e6ee9;2883100389335;45518;t_3509
SW9WI10VPF8AGDSSUP5WT56FHMR8YZOUY8Y;CUST-TMD3OCVKDZUP;faa8bfc560cae9451761b38ff37e6ee9;36291515203;45518;t_3509
AAQ3PMN9JU0NM6VJNR3S545P5YF55TVCE7S;CUST-TMD3OCVKDZUP;faa8bfc560cae9451761b38ff37e6ee9;1394924806952;45518;t_3509
IDQ9SAK5UWI161348099C0JS2DNWJTZY9GC;CUST-QIJ4Y62EXTQG;6d0cd9c04db768e471c92be478c88a32;6206508705589;45518;t_3188
ESMXRTGRJ81BBTW3KZD9LF36ACD2IITP1JW;CUST-0WEF507VPJHK;4efc10ff0f86c772d9949b490eb99ad3;5137961328210;45518;t_1041
ESWJ5LJWA6M6URXZGUKS5ELGYDTD5QZ072X;CUST-QIJ4Y62EXTQG;6d0cd9c04db768e471c92be478c88a32;8798391973388;45518;t_3188
RVT6WXU0R3EFTOD0C9DAM3ZXONG1AW4C5ZQ;CUST-QIJ4Y62EXTQG;6d0cd9c04db768e471c92be478c88a32;2005821343577;45518;t_3188
QZ3X7K4XKDF4IG0FZEXR1MK56R0YBYN5BMD;CUST-PYR37JN7XLHY;6bf2742d580924ae05128018a3026aa4;6826819305829;45518;t_621
K3AJ47EH9N2TLCUNIIYP3QRRQ87ENF3D5DQ;CUST-JANUYI8LDTJ7;9bc5a4ce59447208da2fb2912c4fbff7;2965616365359;45518;t_2185
PKYEG30V348E090SO43W5ZEFFWN4I9KCUAH;CUST-5IV3802T8ZLZ;c4f0909120cfde7086a3c1a56e96a015;147364118997;45518;t_4654
Q9LAF4JA8E1MKPSIRX2JLMR5QAX9Z6NZ9YA;CUST-JANUYI8LDTJ7;9bc5a4ce59447208da2fb2912c4fbff7;7239982073278;45518;t_2185
7ESOP04J9HR15EHKJOGY48L71K1EFSFC5AG;CUST-3SGIC5UBE8RH;e44eabec860498a79e675200bc8fa455;2944754147299;45518;t_3942
ERGVRJACHHG5BMPGDHOR2BTMARNYSPN8FQY;CUST-3SGIC5UBE8RH;e44eabec860498a79e675200bc8fa455;8859165217909;45518;t_3942
AYGZD7GWO40ZN2NI3BFJ6SKFYQKKNJ5JVWT;CUST-N76H5UXDRO2T;0bedce9aff7fb350ccb27055265c3cd1;4320876321995;45518;t_4050
QXJ1W7C118J31EEF8IDY5AEGN0BKSLBVEVR;CUST-N76H5UXDRO2T;0bedce9aff7fb350ccb27055265c3cd1;9447623815065;45518;t_4050
Z567UD31APKM26K8EGREMMB7NTK2IA7E2TN;CUST-L8IKHOJ01SVK;0bedce9aff7fb350ccb27055265c3cd1;7234328587095;45518;t_2558
6AB6P7P4OR13YBU2YKFMIR4YJ59ENYH770G;CUST-FMB50OWVAURB;af969b090723911e6fd12c8da3b714ad;9114901855463;45518;t_2196
2YAM102K6SB0RAAZ8LI2PDHQCE3XTHOTRFS;CUST-C5ICFWY7EXI4;f491076a1ff2d873ebea809c11144542;7076756639409;45518;t_2885
6E5YGEBJP5LEG815KDWAA47E1JQ9664NIBC;CUST-C5ICFWY7EXI4;f491076a1ff2d873ebea809c11144542;488010658289;45518;t_2885
DLMH653L6N4LEW4KBFJRWM9VR6DXACIFKV0;CUST-JAU1MBQGKSKI;89a9efaded9823c38bfd5f70d24e364f;5689766860863;45518;t_1123
8H3P9B893ZZ3OZ1FAWOVMPYHJKCCOBP72MY;CUST-B19X8BRJUJ4J;342281771d02d2096972e38e78e7d6bd;1359041767069;45518;t_1741
M0KUSQFRV3W1RPY39EAGY1F4BYHKHDM363J;CUST-JAU1MBQGKSKI;89a9efaded9823c38bfd5f70d24e364f;5409348426757;45518;t_1123
W3SNHNB9474M77LVXGCKXZ8PQ55Q8F3QG4G;CUST-F3KZAUWCVZBI;f491076a1ff2d873ebea809c11144542;5035436444521;45518;t_4713
J0KQNHMELU2SY89ESGZZI40MPGYEXWZV5JJ;CUST-B19X8BRJUJ4J;342281771d02d2096972e38e78e7d6bd;7093682731420;45518;t_1741
JBX06J0OV2OZ92E4P6BP6HJK1WMLPO3Y8BC;CUST-O53370TVTGKE;af969b090723911e6fd12c8da3b714ad;4810025886009;45518;t_2035
Y2F3UIEJDCLGJXSPWOYUIE4FESDW6YVY6BL;CUST-Y9D6HYIXBSAS;07c8b678f8e6f0cb04480ef9ebba10ce;7212442130559;45518;t_1038
E7TC9JIYELJGM9C0U6V1XA1NJPQVYDDL52K;CUST-Y9D6HYIXBSAS;07c8b678f8e6f0cb04480ef9ebba10ce;4677948635839;45518;t_1038
K1Z3MUOKMLG4FWV8RZUK4IEDJ9TQOFENZ94;CUST-FO11T0WFF161;43710c31fab3c974c906d48477bd4a83;2168783397755;45518;t_4482
RUF6MOZET29LCXMWOHHKVK2C7PFN64IQHGP;CUST-Y9D6HYIXBSAS;07c8b678f8e6f0cb04480ef9ebba10ce;2684877804241;45518;t_1038
GYD53I5YTMSQPPHCGY85EM7JTVLF9KA8MGS;CUST-Y9D6HYIXBSAS;07c8b678f8e6f0cb04480ef9ebba10ce;5902531728220;45518;t_1038
ZS0IOUEKR7VI7W7SE1DYD9P4LQYWYT3U60R;CUST-Y9D6HYIXBSAS;07c8b678f8e6f0cb04480ef9ebba10ce;5023836463984;45518;t_1038
RJTLA7XMIP11UUWHJ043TQ4JRU50LAQ60J8;CUST-Y9D6HYIXBSAS;07c8b678f8e6f0cb04480ef9ebba10ce;9532256183982;45518;t_1038
5J3OUEWG4NMD0AYSMIDAQZ4BLV7G3L9FOMT;CUST-JSS8FRVY8E0V;1c1d83678cc463b52366dae07cd14c8a;1742914210699;45518;t_3266
5LKCLVP2S6DR3KGHTIE182BRXEW8CBF4MTT;CUST-XX0TKNS81TQW;e2107857114936ec4800f52684dee59f;8199794705743;45518;t_1169
77FNWTG44OP8CINWQ573SJUWNWSJSEDASAP;CUST-Y9D6HYIXBSAS;07c8b678f8e6f0cb04480ef9ebba10ce;3170255481923;45518;t_1038
L7F28ODH7JJ9QU54B41ESS91FT19IQ70XEN;CUST-XX0TKNS81TQW;e2107857114936ec4800f52684dee59f;6295451595544;45518;t_1169
SOCB54IW0UE9NPEKPKH76FAS0DT9WEZ3SEO;CUST-B87FWJY8ZK85;e01e752175e05f00c8314ccb8da4c418;2898096442085;45518;t_2633
AHWE7E9EB3IZF9QKGGNNZ55FWUS4PHEO0PG;CUST-8K0P4TATG0KI;0859b70a9ca905a870bfccc5f8440ba1;7253821931198;45518;t_2551
LQ6SYQYW7TN15GNBMHV8E4EX4NKGOKXQSFM;CUST-KXH7PQNYYJQG;6c1c3292c852c6c593b95cc146b00c0e;7655549710195;45518;t_1783
C7STVHFK7PW1P9PFXK3M3M6UB007HCOWOW5;CUST-KXH7PQNYYJQG;6c1c3292c852c6c593b95cc146b00c0e;7978664521200;45518;t_1783
IU4D0DEVE96EVG1DLX7QXSTDWK0NOQ411CS;CUST-7K8TZP20NOAY;c495d16c3108a11ac8318269a85e9706;3516731383922;45518;t_1165
LX586MYZJ2JU6SQ7K1R0UD70HUXM1ZRQXWI;CUST-3OT99HACN7WG;afb0ad3a096ceea09662ee8692cd5711;297273436760;45518;t_4481
H5QBSR28FO8D3JJGKDDSO8FCMRFAAULEBSD;CUST-66JKCDMIQEVW;803d880af14752773f6225d55f3bc5b4;2259356847215;45518;t_1544
HNI576JIVMF32CIQ0J3KCLFVWMXL9VG2S1S;CUST-66JKCDMIQEVW;803d880af14752773f6225d55f3bc5b4;7279719962049;45518;t_1544
1TKMR015JFC1EVTRH8FSP49FNQEE3NPZ5X6;CUST-K6R0JAPP85CM;23e50fd96a8129e057a79ba0d5575c93;9941992811548;45518;t_3040
GY0F5XIEENN9X0W2OKMGAJ5LWTWPQMLRTQ1;CUST-66JKCDMIQEVW;803d880af14752773f6225d55f3bc5b4;8247989862268;45518;t_1544
H82F51622JAFB84MEE96BTVF53TLS4P6R3S;CUST-K6R0JAPP85CM;23e50fd96a8129e057a79ba0d5575c93;3956805437474;45518;t_3040
JLFORU8BR4G9O4LUPMOUNPKLHC05PAB6V79;CUST-85OPGSQDHX2E;9bc5a4ce59447208da2fb2912c4fbff7;1462819209286;45518;t_1127
3SV3KN04NCZG4DJAAFCYP09566S3L2ABENI;CUST-PH4ZOIODYCRP;658e6925c1774feb2781a2888c9d4202;2898449658265;45518;t_609
QSFT3A4TFBLPAO3MWWOSWN0DCNLZB7Y6EIQ;CUST-PH4ZOIODYCRP;658e6925c1774feb2781a2888c9d4202;3538900254274;45518;t_609
JL3PCEICZTTK47E5U8G5IFJG0A1SW02FET7;CUST-D75J7MXVCWER;342281771d02d2096972e38e78e7d6bd;1549813058696;45518;t_3960
ZV845PEXKDUXW33YII9C91CZFV6E9DIOMSK;CUST-QA5POLQW65BL;af969b090723911e6fd12c8da3b714ad;3270524026922;45518;t_4084
W7IA71FUK7REAOKT8G7E3ZJ1MD7IXRALKM0;CUST-QA5POLQW65BL;af969b090723911e6fd12c8da3b714ad;8499896859524;45518;t_4084
VWZ00CAEB2VS921LP0CUN1CS91LD0Q4VV5K;CUST-QA5POLQW65BL;af969b090723911e6fd12c8da3b714ad;951750691191;45518;t_4084
W12HJU5EP1T8ODYJCHW6I7U0LTKJWMGV56T;CUST-PH4ZOIODYCRP;658e6925c1774feb2781a2888c9d4202;3268065525583;45518;t_609
RNAFOUI2YENX2PTSTCLWM1F2C0KMBMJCYVU;CUST-PH4ZOIODYCRP;658e6925c1774feb2781a2888c9d4202;1994387065587;45518;t_609
91Y6E8KDG56I64NKWYURWAG0KS5TJNSSL4G;CUST-QA5POLQW65BL;af969b090723911e6fd12c8da3b714ad;5754400367683;45518;t_4084
6PIDDNOVHVQOAUSIWT9RVW5QSI6M5E7ZR17;CUST-PH4ZOIODYCRP;658e6925c1774feb2781a2888c9d4202;9391810946776;45518;t_609
CHUX3X5JLMBWZVRITKHKJRA39HWOPG40I4H;CUST-QA5POLQW65BL;af969b090723911e6fd12c8da3b714ad;895188592177;45518;t_4084
1SRJ4GO3Y3JCFHUI3QKU5Q0U2RJ1WRSSB3Z;CUST-2F2VY0XFDP0T;0cb5ad89e8ae7afefa9c17277062db16;4272619169288;45518;t_2464
4KNAWC58YPF87DS7TQL4WGELH47UHQ3G9M7;CUST-HR2AEO2N0BWK;c12bfad8c0daead5bc1055c814069fe7;8333029185269;45518;t_3990
JOW3DFGTOBFU17UL3TG4SP2CTLLPN48CZT9;CUST-630VAS7GJ3FX;faa8bfc560cae9451761b38ff37e6ee9;3134099516648;45518;t_471
MOKDP3XLK9RADGI5M7J3HCGF8RVBX1R5IV1;CUST-B0T6XST4DGFE;afb0ad3a096ceea09662ee8692cd5711;8208326810967;45518;t_4556
9PF6AKJ1PUTACYS6N4SDJWPO3BWVXACAA43;CUST-RAS3WC7CE119;9f29007d63c46217deeb64efc81eba9e;7513827828727;45518;t_3800
2XV92CWXA7RF5MXYWMPD2JWMW9SZ3INQ5OZ;CUST-RHV32JFNNBEN;0859b70a9ca905a870bfccc5f8440ba1;2327056026978;45518;t_4326
VJ93WB6793OBOPC1GFX95LN6Z5FNPYT5PJI;CUST-NODYD8XANQ7X;9f29007d63c46217deeb64efc81eba9e;447334140264;45518;t_3703
6Y0BE8M34VZUTVKLL533Q5RLHDF20J6LOS5;CUST-PTXRYW2UTIBE;78524bb1fe1d5078c33113ddc6ca8f7b;4262552344958;45518;t_4536
D78YOAYWZAHV67Y1ER93CJLUFN7Q1KUB9TT;CUST-NODYD8XANQ7X;9f29007d63c46217deeb64efc81eba9e;6164720071950;45518;t_3703
484OP6ARZ0T3SU9D7V06EAS19GC9Z0FV89C;CUST-TMD3OCVKDZUP;faa8bfc560cae9451761b38ff37e6ee9;9888462958459;45518;t_3509
9NPU1R0SIVMTQLI68PJNYN9XL27EID3Q2MQ;CUST-ZF3VXD6SR2NV;9f29007d63c46217deeb64efc81eba9e;6378379730674;45518;t_4153
3DGH6A2KMRILB1BODNRPW311WXIEWHAWVH4;CUST-B0T6XST4DGFE;afb0ad3a096ceea09662ee8692cd5711;5951398768947;45518;t_4556
G62QUZUX9GLW4RQGMPOM7NRSJGYOVXDOIK1;CUST-GXHZ06NMG8Q9;b413ca065a762e8cf2e86cfea8b9c174;2852094647093;45518;t_4580
VEKBUKBD2JZEERP2AX2M2WRRX11XCG3Z1BO;CUST-GXHZ06NMG8Q9;b413ca065a762e8cf2e86cfea8b9c174;9940293782507;45518;t_4580
MO218M3G5RQIU18W8WJDR6SO67JDIR900QC;CUST-2L9NQ83CCRXW;9f29007d63c46217deeb64efc81eba9e;6891858771917;45518;t_2815
TP0LPTLWG70TUSGIIO984H2DBI8GARAMESM;CUST-VSFJ3B2CX85Y;3084187cfabdb2a7de260f4387241ccc;6851421590066;45518;t_3524
CXKPWF46IV7V2161O8GHHL3P9GC5FE0FU8Q;CUST-VSFJ3B2CX85Y;3084187cfabdb2a7de260f4387241ccc;1067481745582;45518;t_3524
CMTUWS6MENJX86C8FS4AZ57CR8N1LDMCP5C;CUST-0SIPVAIPXAT6;528c733809cb51a3634befb260b5d243;2636518889078;45518;t_636
N98XGQ1F1Z0CGDFRCV7ICQ1CZ7MAQLCXLI2;CUST-7NROQ65V3YAY;e01e752175e05f00c8314ccb8da4c418;9733294236867;45518;t_4345
DW8KANJ6XTB5PQ0LNFXI1238MB6WUMM2CGK;CUST-7NROQ65V3YAY;e01e752175e05f00c8314ccb8da4c418;6006491528899;45518;t_4345
B19USNPYEFGK613QDEIFX7MC4O3D7M185MP;CUST-7NROQ65V3YAY;e01e752175e05f00c8314ccb8da4c418;6386228298857;45518;t_4345
XYYE0Y8FZ0W2QWZ5K05EU505PGO8QPSWQHS;CUST-65TWE98M32P9;578b43483938010803dcdf457753d923;3899048344828;45518;t_798
NDPX134Y3MMVT5Q97KMVJHGRCZ9D7CX0D3S;CUST-S41ZJZAN9S4D;8d1001fbad3d2a60ff7530600ed5d55e;7432071580726;45518;t_3132
7ILX65UD00XQ0IRCNB1LP8NJUPVMS52M6CR;CUST-S41ZJZAN9S4D;8d1001fbad3d2a60ff7530600ed5d55e;6972809218774;45518;t_3132
CQ0Z9ETXGWDJM0EYULI0PEAI26WIEZ5573A;CUST-PIWMPRMZNUR3;89a9efaded9823c38bfd5f70d24e364f;3784050581539;45518;t_4724
GY752BRZ0W73FQLZ02OH1D8MCXM9Y9PPI71;CUST-PIWMPRMZNUR3;89a9efaded9823c38bfd5f70d24e364f;4361371404403;45518;t_4724
OMXCMCU1IN5NOXW2BV8K3XJEN3TXHX7LZQO;CUST-50FLE9ZRY1S4;e01e752175e05f00c8314ccb8da4c418;7455083233437;45518;t_3821
RTKDJ7KVW82KZBQN4URUJSRT7CB9VEG99VZ;CUST-50FLE9ZRY1S4;e01e752175e05f00c8314ccb8da4c418;3623693838794;45518;t_3821
X4ZDMMU9D6TKIU0R3MYHQVK6TY3XTFKICM8;CUST-9ZH8T0N1X567;528c733809cb51a3634befb260b5d243;7884470382053;45518;t_2331
JZM82FGZHFNP9TSZ0Z9B8RR9829BXMRAYQ2;CUST-50FLE9ZRY1S4;e01e752175e05f00c8314ccb8da4c418;7826747744224;45518;t_3821
N1JAPG7QFVMXGVIU4UA44ZVBU2N48UYYU5U;CUST-2NQR4XJXFKX4;6fa61d0ecae0b563fef18d36b2039c8e;5877292097220;45518;t_2910
U29SWTHABS0JX3J141TXB72LEKWRWS6ECIR;CUST-2NQR4XJXFKX4;6fa61d0ecae0b563fef18d36b2039c8e;1933791283635;45518;t_2910
X7WX4TQEKTC9Z50IY3MBTVQKZJG9JBMGJ06;CUST-UR09FXZ5D2KR;951e47dfa4c5298382d1b7d750b0b6a2;1996412826440;45518;t_3123
LEFO1DM6E2HR71W2WEJ7C60B34WSQDTNZFS;CUST-B275JB8LIXH0;4853b03deab973a1a8e466025bce5b52;5506346959060;45518;t_3525
V5BEEK5VWTVB38SE74O0KV7X7JQTDCZQTX9;CUST-B275JB8LIXH0;4853b03deab973a1a8e466025bce5b52;5548260512100;45518;t_3525
65XZR45N0KTEXZBDFMXCRTN5FLZMYV7YB6F;CUST-KL752ENTX6RF;37c6a856b2e14217855d808fbc8e56a7;7356097253330;45518;t_3371
QMLLGW48PG203CNFWI70QI1A9RXXBDS1LWC;CUST-YWUCVZTOVLY4;23e50fd96a8129e057a79ba0d5575c93;7269504459501;45518;t_4745
7NMQ1RR8LKVZ9OX6DNM0PNME7BASU0S3TS5;CUST-B275JB8LIXH0;4853b03deab973a1a8e466025bce5b52;956350570083;45518;t_3525
Q8MKHPYC071BWG1HIAUXGMY0YY3RA5M0RFT;CUST-GJ3KMYIPMQGH;d0921ae8a5b09f5d33e7c405943625d7;8664228058629;45518;t_135
WMECKZ7LN0UP6RAYWKBIEWER75066R72Q3M;CUST-BRDIUKUNCDIX;658e6925c1774feb2781a2888c9d4202;2127928982259;45518;t_1435
VNZTQY4OEG8DEXODQZIZWSKM3P3T4INQ1NM;CUST-OL68O7M93R1M;e2107857114936ec4800f52684dee59f;9598696827412;45518;t_350
1V0L1ZBU8LLCW3FS80L9RKBY13C7U0919VG;CUST-OL68O7M93R1M;e2107857114936ec4800f52684dee59f;1535120072467;45518;t_350
